r,K,a1,h1,e1,d1,a2,h2,e2,d2
1.5,150.0,0.2,0.1,0.5,0.5727272727272728,0.15,0.1,0.4,0.35
1.5,150.0,0.2,0.1,0.5,0.4757575757575757,0.15,0.1,0.4,0.35
1.5,150.0,0.2,0.1,0.5,0.42121212121212115,0.15,0.1,0.4,0.35
1.5,150.0,0.2,0.1,0.5,0.4939393939393939,0.15,0.1,0.4,0.35
1.5,150.0,0.2,0.1,0.5,0.6212121212121212,0.15,0.1,0.4,0.35
1.5,150.0,0.2,0.1,0.5,0.3727272727272727,0.15,0.1,0.4,0.35
1.5,150.0,0.2,0.1,0.5,0.6696969696969697,0.15,0.1,0.4,0.35
1.5,150.0,0.2,0.1,0.5,0.6454545454545454,0.15,0.1,0.4,0.35
1.5,150.0,0.2,0.1,0.5,0.603030303030303,0.15,0.1,0.4,0.35
1.5,150.0,0.2,0.1,0.5,0.5545454545454546,0.15,0.1,0.4,0.35
1.5,150.0,0.2,0.1,0.5,0.22121212121212122,0.15,0.1,0.4,0.35
1.5,150.0,0.2,0.1,0.5,0.23939393939393938,0.15,0.1,0.4,0.35
1.5,150.0,0.2,0.1,0.5,0.6636363636363636,0.15,0.1,0.4,0.35
1.5,150.0,0.2,0.1,0.5,0.4818181818181818,0.15,0.1,0.4,0.35
1.5,150.0,0.2,0.1,0.5,0.1606060606060606,0.15,0.1,0.4,0.35
1.5,150.0,0.2,0.1,0.5,0.21515151515151515,0.15,0.1,0.4,0.35
1.5,150.0,0.2,0.1,0.5,0.17272727272727273,0.15,0.1,0.4,0.35
1.5,150.0,0.2,0.1,0.5,0.30606060606060603,0.15,0.1,0.4,0.35
1.5,150.0,0.2,0.1,0.5,0.40303030303030307,0.15,0.1,0.4,0.35
1.5,150.0,0.2,0.1,0.5,0.43333333333333335,0.15,0.1,0.4,0.35
1.5,150.0,0.2,0.1,0.5,0.506060606060606,0.15,0.1,0.4,0.35
1.5,150.0,0.2,0.1,0.5,0.16666666666666669,0.15,0.1,0.4,0.35
1.5,150.0,0.2,0.1,0.5,0.6272727272727272,0.15,0.1,0.4,0.35
1.5,150.0,0.2,0.1,0.5,0.3666666666666667,0.15,0.1,0.4,0.35
1.5,150.0,0.2,0.1,0.5,0.17878787878787877,0.15,0.1,0.4,0.35
1.5,150.0,0.2,0.1,0.5,0.396969696969697,0.15,0.1,0.4,0.35
1.5,150.0,0.2,0.1,0.5,0.5242424242424243,0.15,0.1,0.4,0.35
1.5,150.0,0.2,0.1,0.5,0.4636363636363636,0.15,0.1,0.4,0.35
1.5,150.0,0.2,0.1,0.5,0.5363636363636364,0.15,0.1,0.4,0.35
1.5,150.0,0.2,0.1,0.5,0.2515151515151515,0.15,0.1,0.4,0.35
1.5,150.0,0.2,0.1,0.5,0.3242424242424242,0.15,0.1,0.4,0.35
1.5,150.0,0.2,0.1,0.5,0.30000000000000004,0.15,0.1,0.4,0.35
1.5,150.0,0.2,0.1,0.5,0.5848484848484848,0.15,0.1,0.4,0.35
1.5,150.0,0.2,0.1,0.5,0.3181818181818182,0.15,0.1,0.4,0.35
1.5,150.0,0.2,0.1,0.5,0.20303030303030303,0.15,0.1,0.4,0.35
1.5,150.0,0.2,0.1,0.5,0.5666666666666667,0.15,0.1,0.4,0.35
1.5,150.0,0.2,0.1,0.5,0.5606060606060607,0.15,0.1,0.4,0.35
