r,K,a1,h1,e1,d1,a2,h2,e2,d2
1.5,257.07070707070704,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,140.9090909090909,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,138.3838383838384,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,65.15151515151516,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,289.8989898989899,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,284.8484848484849,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,226.76767676767676,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,300.0,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,52.525252525252526,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,72.72727272727272,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,67.67676767676768,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,75.25252525252526,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,166.16161616161617,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,120.70707070707071,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,272.22222222222223,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,292.42424242424244,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,198.989898989899,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,252.02020202020202,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,133.33333333333331,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,259.5959595959596,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,158.5858585858586,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,115.65656565656566,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,135.85858585858585,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,234.34343434343435,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,269.6969696969697,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,108.08080808080808,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,95.45454545454545,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,267.1717171717172,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,214.14141414141415,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,193.93939393939394,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,229.2929292929293,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,201.5151515151515,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,62.62626262626263,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,274.7474747474747,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,294.9494949494949,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,188.88888888888889,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,231.8181818181818,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,85.35353535353536,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,80.30303030303031,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,168.6868686868687,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,148.4848484848485,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,254.54545454545453,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,244.44444444444446,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,219.1919191919192,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,123.23232323232324,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,161.11111111111111,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,264.64646464646466,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,178.78787878787878,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,173.73737373737373,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,221.7171717171717,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,171.21212121212122,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,151.010101010101,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,125.75757575757575,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,236.86868686868686,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,176.26262626262627,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,70.20202020202021,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,287.3737373737374,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,186.36363636363637,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,143.43434343434342,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,82.82828282828282,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,92.92929292929293,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,241.91919191919192,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,130.8080808080808,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,87.87878787878788,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,90.4040404040404,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,211.6161616161616,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,100.5050505050505,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,118.18181818181819,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,110.60606060606061,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,113.13131313131314,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
