r,K,a1,h1,e1,d1,a2,h2,e2,d2
1.5,249.36708860759492,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,62.65822784810126,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,135.44303797468353,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,246.20253164556962,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,211.39240506329114,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,148.1012658227848,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,119.62025316455696,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,208.22784810126583,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,81.64556962025317,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,103.79746835443038,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,53.164556962025316,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,300.0,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,227.21518987341773,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,106.9620253164557,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,129.11392405063293,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,97.46835443037975,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,217.72151898734177,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,224.0506329113924,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,201.8987341772152,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,160.75949367088606,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,141.7721518987342,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,214.55696202531647,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
