r,K,a1,h1,e1,d1,a2,h2,e2,d2
1.5,150.0,0.2,0.1,0.5,0.16075949367088607,0.15,0.1,0.4,0.1911392405063291
1.5,150.0,0.2,0.1,0.5,0.6924050632911392,0.15,0.1,0.4,0.38101265822784813
1.5,150.0,0.2,0.1,0.5,0.4037974683544304,0.15,0.1,0.4,0.7
1.5,150.0,0.2,0.1,0.5,0.5481012658227848,0.15,0.1,0.4,0.25949367088607594
1.5,150.0,0.2,0.1,0.5,0.6544303797468354,0.15,0.1,0.4,0.2670886075949367
1.5,150.0,0.2,0.1,0.5,0.23670886075949366,0.15,0.1,0.4,0.12278481012658228
1.5,150.0,0.2,0.1,0.5,0.479746835443038,0.15,0.1,0.4,0.4189873417721519
1.5,150.0,0.2,0.1,0.5,0.4189873417721519,0.15,0.1,0.4,0.33544303797468356
1.5,150.0,0.2,0.1,0.5,0.5329113924050632,0.15,0.1,0.4,0.4113924050632911
1.5,150.0,0.2,0.1,0.5,0.3430379746835443,0.15,0.1,0.4,0.1
1.5,150.0,0.2,0.1,0.5,0.2139240506329114,0.15,0.1,0.4,0.2974683544303798
1.5,150.0,0.2,0.1,0.5,0.48734177215189867,0.15,0.1,0.4,0.6924050632911392
1.5,150.0,0.2,0.1,0.5,0.5936708860759494,0.15,0.1,0.4,0.6848101265822784
1.5,150.0,0.2,0.1,0.5,0.2822784810126582,0.15,0.1,0.4,0.5025316455696203
1.5,150.0,0.2,0.1,0.5,0.3962025316455696,0.15,0.1,0.4,0.570886075949367
1.5,150.0,0.2,0.1,0.5,0.18354430379746836,0.15,0.1,0.4,0.10759493670886076
1.5,150.0,0.2,0.1,0.5,0.6012658227848101,0.15,0.1,0.4,0.2746835443037975
1.5,150.0,0.2,0.1,0.5,0.6164556962025316,0.15,0.1,0.4,0.4037974683544304
1.5,150.0,0.2,0.1,0.5,0.13037974683544304,0.15,0.1,0.4,0.15316455696202533
1.5,150.0,0.2,0.1,0.5,0.5860759493670886,0.15,0.1,0.4,0.35063291139240504
1.5,150.0,0.2,0.1,0.5,0.6088607594936708,0.15,0.1,0.4,0.5632911392405063
1.5,150.0,0.2,0.1,0.5,0.4265822784810127,0.15,0.1,0.4,0.4569620253164557
1.5,150.0,0.2,0.1,0.5,0.5025316455696203,0.15,0.1,0.4,0.1759493670886076
1.5,150.0,0.2,0.1,0.5,0.6772151898734177,0.15,0.1,0.4,0.11518987341772152
1.5,150.0,0.2,0.1,0.5,0.32784810126582276,0.15,0.1,0.4,0.5253164556962026
1.5,150.0,0.2,0.1,0.5,0.6316455696202531,0.15,0.1,0.4,0.19873417721518988
1.5,150.0,0.2,0.1,0.5,0.4721518987341772,0.15,0.1,0.4,0.2518987341772152
1.5,150.0,0.2,0.1,0.5,0.5784810126582278,0.15,0.1,0.4,0.5784810126582278
1.5,150.0,0.2,0.1,0.5,0.10759493670886076,0.15,0.1,0.4,0.4417721518987342
1.5,150.0,0.2,0.1,0.5,0.24430379746835443,0.15,0.1,0.4,0.5177215189873418
1.5,150.0,0.2,0.1,0.5,0.2746835443037975,0.15,0.1,0.4,0.2139240506329114
1.5,150.0,0.2,0.1,0.5,0.289873417721519,0.15,0.1,0.4,0.6240506329113924
1.5,150.0,0.2,0.1,0.5,0.5632911392405063,0.15,0.1,0.4,0.1379746835443038
1.5,150.0,0.2,0.1,0.5,0.1911392405063291,0.15,0.1,0.4,0.6620253164556962
1.5,150.0,0.2,0.1,0.5,0.6620253164556962,0.15,0.1,0.4,0.32784810126582276
1.5,150.0,0.2,0.1,0.5,0.36582278481012653,0.15,0.1,0.4,0.3962025316455696
1.5,150.0,0.2,0.1,0.5,0.4417721518987342,0.15,0.1,0.4,0.510126582278481
1.5,150.0,0.2,0.1,0.5,0.4493670886075949,0.15,0.1,0.4,0.6164556962025316
1.5,150.0,0.2,0.1,0.5,0.540506329113924,0.15,0.1,0.4,0.22151898734177217
