r,K,a1,h1,e1,d1,a2,h2,e2,d2
1.5,150.0,0.2,0.1,0.46582278481012657,0.3,0.15,0.1,0.6253164556962025,0.35
1.5,150.0,0.2,0.1,0.7936708860759494,0.3,0.15,0.1,0.660759493670886,0.35
1.5,150.0,0.2,0.1,0.3240506329113924,0.3,0.15,0.1,0.8556962025316455,0.35
1.5,150.0,0.2,0.1,0.31518987341772153,0.3,0.15,0.1,0.7139240506329114,0.35
1.5,150.0,0.2,0.1,0.2708860759493671,0.3,0.15,0.1,0.5101265822784811,0.35
1.5,150.0,0.2,0.1,0.2974683544303798,0.3,0.15,0.1,0.5721518987341772,0.35
1.5,150.0,0.2,0.1,0.7670886075949366,0.3,0.15,0.1,0.589873417721519,0.35
1.5,150.0,0.2,0.1,0.8025316455696201,0.3,0.15,0.1,0.21772151898734177,0.35
1.5,150.0,0.2,0.1,0.8734177215189873,0.3,0.15,0.1,0.2620253164556962,0.35
1.5,150.0,0.2,0.1,0.6341772151898735,0.3,0.15,0.1,0.359493670886076,0.35
1.5,150.0,0.2,0.1,0.35063291139240504,0.3,0.15,0.1,0.8291139240506329,0.35
1.5,150.0,0.2,0.1,0.3063291139240506,0.3,0.15,0.1,0.2088607594936709,0.35
1.5,150.0,0.2,0.1,0.2620253164556962,0.3,0.15,0.1,0.6430379746835443,0.35
1.5,150.0,0.2,0.1,0.6518987341772151,0.3,0.15,0.1,0.7050632911392405,0.35
1.5,150.0,0.2,0.1,0.5455696202531646,0.3,0.15,0.1,0.6962025316455696,0.35
1.5,150.0,0.2,0.1,0.5810126582278481,0.3,0.15,0.1,0.22658227848101267,0.35
1.5,150.0,0.2,0.1,0.891139240506329,0.3,0.15,0.1,0.8645569620253164,0.35
1.5,150.0,0.2,0.1,0.7759493670886075,0.3,0.15,0.1,0.7493670886075949,0.35
1.5,150.0,0.2,0.1,0.8999999999999999,0.3,0.15,0.1,0.31518987341772153,0.35
1.5,150.0,0.2,0.1,0.7493670886075949,0.3,0.15,0.1,0.820253164556962,0.35
1.5,150.0,0.2,0.1,0.359493670886076,0.3,0.15,0.1,0.6341772151898735,0.35
1.5,150.0,0.2,0.1,0.41265822784810124,0.3,0.15,0.1,0.44810126582278476,0.35
1.5,150.0,0.2,0.1,0.8291139240506329,0.3,0.15,0.1,0.7316455696202531,0.35
1.5,150.0,0.2,0.1,0.7050632911392405,0.3,0.15,0.1,0.41265822784810124,0.35
1.5,150.0,0.2,0.1,0.23544303797468355,0.3,0.15,0.1,0.24430379746835446,0.35
1.5,150.0,0.2,0.1,0.43924050632911393,0.3,0.15,0.1,0.35063291139240504,0.35
1.5,150.0,0.2,0.1,0.6075949367088607,0.3,0.15,0.1,0.8379746835443038,0.35
1.5,150.0,0.2,0.1,0.8645569620253164,0.3,0.15,0.1,0.5367088607594936,0.35
1.5,150.0,0.2,0.1,0.660759493670886,0.3,0.15,0.1,0.40379746835443037,0.35
1.5,150.0,0.2,0.1,0.669620253164557,0.3,0.15,0.1,0.8025316455696201,0.35
1.5,150.0,0.2,0.1,0.3949367088607595,0.3,0.15,0.1,0.8999999999999999,0.35
1.5,150.0,0.2,0.1,0.5012658227848101,0.3,0.15,0.1,0.8468354430379745,0.35
1.5,150.0,0.2,0.1,0.7848101265822784,0.3,0.15,0.1,0.34177215189873417,0.35
1.5,150.0,0.2,0.1,0.34177215189873417,0.3,0.15,0.1,0.3063291139240506,0.35
1.5,150.0,0.2,0.1,0.2,0.3,0.15,0.1,0.7582278481012659,0.35
1.5,150.0,0.2,0.1,0.6962025316455696,0.3,0.15,0.1,0.37721518987341773,0.35
1.5,150.0,0.2,0.1,0.5987341772151898,0.3,0.15,0.1,0.5987341772151898,0.35
1.5,150.0,0.2,0.1,0.6253164556962025,0.3,0.15,0.1,0.7936708860759494,0.35
1.5,150.0,0.2,0.1,0.811392405063291,0.3,0.15,0.1,0.8734177215189873,0.35
1.5,150.0,0.2,0.1,0.22658227848101267,0.3,0.15,0.1,0.5544303797468355,0.35
1.5,150.0,0.2,0.1,0.6873417721518987,0.3,0.15,0.1,0.27974683544303797,0.35
1.5,150.0,0.2,0.1,0.740506329113924,0.3,0.15,0.1,0.5012658227848101,0.35
1.5,150.0,0.2,0.1,0.3860759493670886,0.3,0.15,0.1,0.2974683544303798,0.35
1.5,150.0,0.2,0.1,0.40379746835443037,0.3,0.15,0.1,0.7227848101265824,0.35
1.5,150.0,0.2,0.1,0.6784810126582278,0.3,0.15,0.1,0.6873417721518987,0.35
1.5,150.0,0.2,0.1,0.8379746835443038,0.3,0.15,0.1,0.4215189873417722,0.35
1.5,150.0,0.2,0.1,0.5278481012658227,0.3,0.15,0.1,0.740506329113924,0.35
1.5,150.0,0.2,0.1,0.7139240506329114,0.3,0.15,0.1,0.5810126582278481,0.35
1.5,150.0,0.2,0.1,0.5632911392405063,0.3,0.15,0.1,0.3860759493670886,0.35
1.5,150.0,0.2,0.1,0.4569620253164557,0.3,0.15,0.1,0.47468354430379744,0.35
1.5,150.0,0.2,0.1,0.8822784810126583,0.3,0.15,0.1,0.6518987341772151,0.35
1.5,150.0,0.2,0.1,0.4215189873417722,0.3,0.15,0.1,0.7670886075949366,0.35
1.5,150.0,0.2,0.1,0.5721518987341772,0.3,0.15,0.1,0.5189873417721519,0.35
1.5,150.0,0.2,0.1,0.5367088607594936,0.3,0.15,0.1,0.8822784810126583,0.35
